id,rating,tournaments,champions,championNext
1274,1593,0,0,1
1275,1284,0,1,0
1276,748,0,0,1
1277,1499,0,0,1
1278,411,0,1,0
1279,1475,0,0,0
1280,2558,0,0,1
1281,2232,0,0,1
1282,621,0,0,1
1283,2567,0,0,1
1284,2890,0,0,1
1285,1314,0,0,0
1286,509,1,1,0
1287,1179,0,0,1
1288,2366,1,1,0
1289,779,0,1,0
1290,2005,0,0,1
1291,884,1,0,0
1292,604,1,0,0
1293,970,1,0,0
1294,1881,0,0,1
1295,1365,0,0,1
1296,2198,0,0,1
1297,1912,1,1,1
1298,908,0,0,0
1299,986,0,0,1
1300,1084,1,0,1
1301,1211,1,1,0
1302,2714,0,0,1
1303,1041,0,0,1
1304,1257,0,0,1
1305,2478,1,0,1
1306,929,0,0,0
1307,2687,1,0,1
1308,582,0,0,0
1309,1700,0,1,0
1310,2279,0,0,1
1311,425,1,0,0
1312,724,1,0,1
1313,2655,0,1,1
1314,2839,1,1,1
1315,1838,0,0,0
1316,1821,0,0,1
1317,480,0,0,0
1318,1107,0,1,1
1319,2980,2,2,1
1320,1092,0,1,0
1321,1716,0,0,1
1322,700,0,0,0
1323,531,0,1,1
1324,1445,0,0,1
1325,742,0,0,1
1326,2395,0,1,1
1327,614,0,2,1
1328,2516,2,0,1
1329,2173,0,0,1
1330,858,0,1,1
1331,1440,0,0,0
1332,420,1,1,0
1333,700,0,0,1
1334,2299,0,0,1
1335,2632,1,0,1
1336,2154,1,0,0
1337,2580,0,0,1
1338,1834,0,1,1
1339,2867,0,0,1
1340,1885,0,0,0
1341,2640,0,1,1
1342,1659,1,0,1
1343,1562,0,0,0
1344,2311,0,1,1
1345,721,0,0,0
1346,1568,1,0,0
1347,1998,0,0,1
1348,2551,0,0,1
1349,506,0,1,0
1350,572,0,0,0
1351,2968,1,0,1
1352,2592,0,0,1
1353,1070,0,0,0
1354,1967,1,0,1
1355,2408,1,0,1
1356,581,0,1,0
1357,2762,0,1,1
1358,1909,0,1,1
1359,942,0,0,0
1360,1321,0,0,0
1361,1715,0,0,0
1362,1649,0,0,1
1363,519,0,0,0
1364,1209,0,0,0
1365,1501,0,0,0
1366,1872,0,0,1
1367,405,1,0,0
1368,874,0,1,1
1369,2504,0,0,1
1370,1932,0,0,1
1371,2548,1,1,1
1372,942,0,0,0
1373,1281,1,0,1
1374,1372,1,0,0
1375,2936,1,0,1
1376,648,0,0,0
1377,1643,1,0,0
1378,1560,0,1,1
1379,1627,0,0,1
1380,1727,0,0,0
1381,1202,0,0,0
1382,1506,0,0,0
1383,2874,0,0,1
1384,1141,0,0,1
1385,1407,0,0,0
1386,935,0,0,1
1387,1294,0,0,1
1388,2953,0,0,1
1389,592,0,0,0
1390,896,0,1,1
1391,2497,0,0,1
1392,605,0,0,0
1393,1394,0,0,1
1394,2243,0,0,1
1395,1064,0,0,0
1396,1454,1,0,0
1397,2710,0,0,1
1398,1649,0,0,1
1399,2218,1,0,1
1400,2134,0,1,1
1401,1642,1,0,0
1402,1073,2,0,1
1403,2378,0,0,1
1404,1918,0,0,1
1405,945,0,2,0
1406,2031,0,0,1
1407,2819,0,0,1
1408,1415,1,0,0
1409,1426,0,0,0
1410,1795,0,0,1
1411,1160,0,0,0
1412,1268,1,0,0
1413,448,0,1,0
1414,694,0,1,0
1415,1064,2,0,1
1416,1140,0,1,0
1417,1798,0,0,0
1418,1401,0,0,1
1419,722,0,2,1
1420,2702,0,0,1
1421,1303,0,0,1
1422,2907,0,0,1
1423,1996,2,0,0
1424,1322,0,0,1
1425,873,2,2,0
1426,1580,0,0,1
1427,1468,0,0,0
1428,1460,0,1,1
1429,426,0,0,0
1430,1640,0,0,1
1431,1640,1,0,0
1432,2240,0,0,0
1433,775,0,0,1
1434,999,0,0,1
1435,973,0,0,0
1436,627,1,0,1
1437,1717,0,0,0
1438,656,1,0,0
1439,924,0,0,1
1440,890,1,0,0
1441,1380,0,1,1
1442,2376,0,0,1
1443,2172,1,0,0
1444,2494,0,0,1
1445,665,0,0,0
1446,2754,0,1,1
1447,1974,0,0,1
1448,2265,0,0,1
1449,2017,0,1,0
1450,1278,0,0,0
1451,1916,1,0,1
1452,2394,1,0,1
1453,672,0,0,0
1454,2920,0,1,1
1455,1800,0,0,1
1456,1100,1,0,1
1457,670,0,1,1
1458,963,1,0,1
1459,1452,0,1,1
1460,1640,0,1,1
1461,1972,0,0,1
1462,1014,0,1,1
1463,1703,0,0,1
1464,2284,0,1,1
1465,424,0,0,0
1466,937,0,0,0
1467,2329,0,1,1
1468,1284,1,0,1
1469,2799,0,1,1
1470,2292,0,0,1
1471,1014,0,0,0
1472,1186,1,0,1
1473,1138,0,0,0
1474,2488,0,0,1
1475,1788,0,0,0
1476,1667,0,0,0
1477,2334,0,1,0
1478,1898,0,0,1
1479,1432,0,0,1
1480,1544,0,0,1
1481,702,0,0,0
1482,1250,0,0,1
1483,2784,0,0,1
1484,1314,0,0,1
1485,1056,0,0,1
1486,2492,0,0,1
1487,1757,0,0,0
1488,1375,0,0,0
1489,549,0,0,0
1490,1695,0,0,1
1491,1227,0,0,0
1492,2084,0,0,0
1493,843,0,0,0
1494,1624,0,0,1
1495,1767,0,0,1
1496,1147,0,1,0
1497,1291,0,0,1
1498,588,1,0,0
1499,974,1,0,0
1500,1377,0,1,1
1501,893,2,0,0
1502,1729,0,0,1
1503,2105,1,0,1
1504,735,1,0,0
1505,1295,1,0,1
1506,2421,0,0,1
1507,2659,0,0,0
1508,721,0,0,1
1509,2102,0,0,1
1510,854,0,0,1
1511,1010,0,1,0
1512,2179,0,0,1
1513,2486,0,0,1
1514,911,0,0,0
1515,517,0,0,0
1516,2050,0,0,1
1517,689,0,1,1
1518,421,0,0,0
1519,2548,0,0,1
1520,2849,0,0,1
1521,1465,0,0,0
1522,2543,1,1,1
1523,1546,0,1,0
1524,2988,0,0,1
1525,1812,0,0,1
1526,2548,0,0,1
1527,909,1,0,0
1528,429,0,0,0
1529,855,0,0,1
1530,2670,0,2,1
1531,2570,1,0,1
1532,415,0,1,0
1533,2316,0,0,1
1534,1785,0,0,1
1535,2896,0,0,1
1536,2517,1,0,1
1537,862,1,0,0
1538,467,0,0,0
1539,2690,0,0,1
1540,2424,0,0,0
1541,1150,0,0,1
1542,1591,0,1,1
1543,1397,0,2,1
1544,1373,1,1,1
1545,2816,0,0,1
1546,1952,0,0,1
1547,1422,1,0,0
1548,2735,2,0,1
1549,1303,0,0,1
1550,2702,0,1,1
1551,921,0,0,1
1552,1506,0,1,0
1553,1517,0,0,0
1554,1624,0,0,0
1555,1955,1,0,1
1556,2048,0,0,1
1557,636,0,1,0
1558,1364,1,0,0
1559,3000,0,0,1
1560,1557,0,1,1
1561,1273,0,2,0
1562,578,0,1,1
1563,1242,0,0,0
1564,1096,0,0,1
1565,2703,2,0,1
1566,694,1,0,0
1567,2948,0,0,1
1568,1643,1,0,0
1569,2434,0,0,1
1570,650,0,2,1
1571,1274,0,0,0
1572,776,0,0,0
1573,2537,1,0,0
1574,2595,0,0,1
1575,1144,0,0,0
1576,1297,1,0,0
1577,971,0,0,0
1578,1264,0,0,0
1579,1233,0,0,0
1580,2592,0,0,0
1581,1205,0,0,0
1582,1328,0,0,1
1583,632,0,0,1
1584,2544,0,0,1
1585,2870,0,0,1
1586,2717,0,0,1
1587,867,0,1,0
1588,733,0,0,0
1589,563,0,0,0
1590,2683,0,1,1
1591,2727,0,0,1
1592,2865,1,0,1
1593,821,0,0,0
1594,1888,0,0,0
1595,854,0,0,0
1596,1351,0,0,0
1597,1717,0,0,0
1598,1638,0,0,0
1599,1829,0,0,1
1600,1351,0,0,0
1601,2186,0,2,1
1602,1657,0,0,1
1603,2130,0,0,1
1604,2356,0,1,0
1605,2381,0,2,1
1606,1606,0,0,0
1607,1009,0,0,0
1608,1023,0,0,1
1609,1979,0,1,1
1610,2217,1,0,0
1611,2175,0,1,0
1612,2411,0,0,1
1613,1497,1,0,1
1614,1716,0,0,0
1615,1650,0,0,0
1616,1423,0,1,1
1617,1377,0,0,1
1618,2240,0,0,1
1619,655,0,0,0
1620,625,0,1,0
1621,641,0,0,0
1622,1558,0,0,1
1623,2829,0,1,1
1624,2558,0,0,0
1625,1868,0,1,1
1626,1996,0,1,1
1627,1958,0,1,1
1628,2705,0,1,1
1629,857,0,0,0
1630,513,0,0,0
1631,717,0,1,0
1632,1271,1,0,1
1633,2808,0,0,1
1634,2763,1,0,1
1635,2543,1,0,1
1636,2450,0,0,1
1637,2026,1,0,1
1638,922,0,0,1
1639,1187,0,0,1
1640,2830,1,0,1
1641,2197,0,0,1
1642,1736,0,0,1
1643,2680,1,0,1
1644,2664,0,0,1
1645,909,0,1,1
1646,2386,0,1,1
1647,633,0,0,0
1648,1848,0,0,0
1649,1315,0,0,1
1650,2603,1,0,1
1651,1411,0,0,1
1652,414,0,0,0
1653,1372,0,0,1
1654,2340,0,1,1
1655,2467,1,0,1
1656,1170,0,0,1
1657,2174,0,0,1
1658,1487,1,0,1
1659,432,0,0,1
1660,2265,1,0,1
1661,1130,0,0,0
1662,2184,0,0,1
1663,655,1,0,0
1664,1745,0,0,1
1665,2004,0,0,1
1666,2130,0,1,1
1667,928,0,0,1
1668,1812,1,0,1
1669,641,0,2,0
1670,964,0,1,0
1671,2440,0,0,1
1672,1824,0,0,0
1673,2186,0,0,1
1674,1225,0,0,1
1675,1724,1,0,0
1676,1529,0,0,1
1677,1008,0,1,0
1678,2754,0,0,1
1679,2915,1,0,1
1680,1330,0,0,1
1681,1423,1,1,1
1682,2775,0,0,1
1683,2119,0,0,0
1684,854,0,0,0
1685,639,0,1,1
1686,2964,0,0,1
1687,1696,1,0,0
1688,2590,0,0,1
1689,2223,0,2,1
1690,2441,1,0,1
1691,961,0,0,1
1692,1137,0,0,0
1693,1262,0,1,0
1694,1542,1,0,1
1695,1275,1,1,0
1696,2039,0,0,1
1697,789,1,0,1
1698,579,0,0,0
1699,1120,0,0,1
1700,896,0,0,0
1701,1924,1,0,1
1702,2751,0,1,1
1703,795,0,0,0
1704,2297,0,0,1
1705,904,0,1,0
1706,2742,0,1,1
1707,2907,0,0,1
1708,1656,0,2,1
1709,697,1,1,1
1710,2072,0,0,1
1711,2343,0,0,0
1712,1897,1,0,0
1713,640,1,0,1
1714,2666,0,0,1
1715,2657,0,0,1
1716,1242,0,0,1
1717,519,0,1,1
1718,2513,1,0,0
1719,1575,0,1,0
1720,2511,0,0,1
1721,2837,0,0,1
1722,2377,1,0,1
1723,2374,0,0,1
1724,1851,1,0,0
1725,2237,0,0,0
1726,2119,0,1,1
1727,1691,0,0,0
1728,2200,0,0,1
1729,2752,0,0,1
1730,2945,0,0,1
1731,747,1,0,0
1732,2324,0,1,1
1733,1039,1,0,0
1734,1627,1,0,1
1735,2014,1,0,0
1736,1615,2,0,0
1737,1504,0,0,1
1738,1922,0,1,1
1739,2007,0,0,1
1740,2507,0,0,1
1741,2325,0,0,0
1742,690,0,1,1
1743,1626,1,0,0
1744,513,0,0,1
1745,974,0,0,1
1746,1635,0,0,1
1747,865,1,0,0
1748,2365,0,1,1
1749,1455,0,0,0
1750,1136,0,1,1
1751,975,0,0,0
1752,751,1,0,1
1753,2154,0,0,1
1754,1719,0,0,0
1755,651,1,0,1
1756,959,1,0,0
1757,2921,0,1,1
1758,2330,0,0,1
1759,1769,1,0,0
1760,883,0,0,0
1761,2651,0,0,1
1762,2135,0,0,1
1763,681,0,1,0
1764,566,0,0,1
1765,2353,0,0,1
1766,751,0,1,0
1767,2034,0,0,1
1768,1339,0,0,1
1769,569,1,0,0
1770,1624,0,1,1
1771,637,0,0,0
1772,2748,0,0,1
1773,706,1,0,0
1774,2375,0,0,1
1775,2001,1,0,1
1776,1715,0,0,0
1777,1695,1,0,0
1778,1995,0,1,1
1779,2454,0,0,1
1780,1065,1,0,1
1781,2281,0,0,1
1782,1985,0,1,0
1783,1045,0,0,0
1784,945,0,0,0
1785,1912,1,1,1
1786,401,0,0,0
1787,1148,0,0,0
1788,1629,0,1,1
1789,1350,0,0,1
1790,1881,1,0,0
1791,2636,1,0,1
1792,1685,1,0,0
1793,2881,2,0,1
1794,965,1,0,1
1795,2261,1,1,0
1796,1859,0,0,1
1797,1824,0,0,0
1798,2932,0,0,1
1799,2275,1,0,1
1800,2627,0,0,1
1801,1298,0,0,1
1802,2801,0,0,1
1803,1767,0,0,1
1804,2686,2,0,1
1805,2531,0,0,1
1806,875,0,1,0
1807,581,0,0,0
1808,1701,0,0,0
1809,2354,1,1,1
1810,1401,0,0,0
1811,1644,2,0,1
1812,1058,0,0,1
1813,2175,1,0,1
1814,2829,0,0,0
1815,1137,0,0,1
1816,2076,0,0,1
1817,1533,1,0,0
1818,1997,0,0,1
1819,2095,2,0,0
1820,932,0,0,0
1821,1123,0,1,1
1822,2978,0,0,1
1823,1822,0,0,0
1824,1100,1,0,0
1825,1636,0,0,0
1826,436,0,0,0
1827,1588,0,0,1
1828,2931,0,0,1
1829,2334,0,0,1
1830,2746,1,1,1
1831,1628,0,1,1
1832,2201,2,0,1
1833,481,2,0,1
1834,2255,0,0,1
1835,2841,0,0,1
1836,607,0,0,0
1837,2226,0,1,1
1838,2855,1,1,1
1839,1361,0,0,0
1840,2022,0,0,0
1841,2297,1,0,1
1842,952,0,0,0
1843,1071,0,0,0
1844,2037,0,0,1
1845,2093,0,0,1
1846,2888,0,0,1
1847,2104,1,0,1
1848,702,0,0,0
1849,2240,0,0,1
1850,1774,0,0,1
1851,1821,0,1,0
1852,2259,0,1,1
1853,1745,0,1,1
1854,2653,1,0,1
1855,1276,0,0,0
1856,1326,1,0,1
1857,2566,1,0,1
1858,1260,1,0,1
1859,1482,0,1,0
1860,1772,0,1,0
1861,894,0,0,0
1862,721,1,0,1
1863,1432,0,0,1
1864,683,0,0,0
1865,756,0,0,0
1866,2819,0,0,1
1867,464,0,1,0
1868,1309,0,1,1
1869,446,0,0,0
1870,864,0,0,0
1871,931,0,0,0
1872,968,0,0,0
1873,2681,0,1,1
1874,2267,0,0,0
1875,468,0,0,0
1876,2747,1,1,1
1877,2484,1,0,1
1878,2181,0,0,1
1879,2579,0,0,1
1880,2851,0,0,1
1881,2956,0,0,1
1882,2703,0,0,1
1883,2326,0,0,1
1884,2477,0,0,1
1885,565,0,2,0
1886,1868,0,0,1
1887,2998,1,0,1
1888,1490,0,0,0
1889,1025,0,0,0
1890,1695,0,1,1
1891,1559,0,0,1
1892,677,1,0,0
1893,1225,1,0,1
1894,1500,0,0,1
1895,1699,0,0,1
1896,1177,0,0,0
1897,2267,0,0,1
1898,1808,0,0,1
1899,1672,0,1,1
1900,2108,0,0,1
1901,1958,0,0,0
1902,1966,0,0,0
1903,2458,1,0,1
1904,831,0,0,0
1905,1751,0,0,1
1906,1390,1,0,1
1907,1896,0,0,0
1908,2653,1,0,1
1909,1921,0,0,0
1910,2108,1,1,0
1911,761,0,0,0
1912,2231,0,1,1
1913,2878,1,0,1
1914,2617,1,0,1
1915,2301,0,0,1
1916,624,0,0,0
1917,791,0,0,0
1918,2600,0,0,1
1919,2429,0,1,1
1920,1666,0,0,1
1921,2361,0,0,1
1922,961,0,0,0
1923,2507,0,0,1
1924,2475,2,0,1
1925,1299,0,0,1
1926,981,0,1,1
1927,2144,0,0,1
1928,1014,0,0,0
1929,958,0,1,1
1930,2220,1,0,1
1931,646,0,1,0
1932,587,0,0,0
1933,840,1,1,0
1934,1044,0,0,0
1935,1694,1,0,1
1936,2658,0,0,1
1937,804,1,0,1
1938,810,1,0,1
1939,2956,2,2,1
1940,717,0,0,0
1941,1486,0,1,1
1942,2751,0,0,0
1943,1702,0,0,0
1944,2780,1,1,1
1945,2131,0,0,1
1946,2714,0,0,0
1947,2666,0,1,1
1948,1750,0,0,0
1949,2346,0,1,1
1950,1364,0,0,1
1951,2507,0,1,1
1952,2037,0,1,0
1953,1446,0,0,0
1954,2279,0,0,1
1955,1071,0,0,0
1956,755,0,0,0
1957,920,0,0,0
1958,607,1,1,0
1959,943,0,0,0
1960,2938,0,0,1
1961,445,0,0,1
1962,1229,1,1,1
1963,2746,0,1,1
1964,2141,0,1,1
1965,1984,0,1,1
1966,1953,0,0,0
1967,1593,0,0,0
1968,639,2,0,0
1969,2793,0,0,1
1970,1615,0,0,0
1971,2620,0,0,1
1972,451,0,1,0
1973,1864,0,0,1
1974,1826,0,0,1
1975,1256,1,0,0
1976,2813,0,0,1
1977,2601,0,0,1
1978,1247,0,0,0
1979,2414,0,0,1
1980,432,0,2,0
1981,2543,0,0,1
1982,416,0,1,0
1983,718,1,0,1
1984,851,1,0,0
1985,1761,1,0,0
1986,2043,1,0,1
1987,936,0,0,1
1988,2064,0,1,0
1989,1799,0,1,1
1990,2020,0,0,0
1991,2452,0,2,1
1992,1174,0,1,1
1993,720,1,0,1
1994,2444,2,0,1
1995,2742,0,0,1
1996,2739,1,0,1
1997,1345,0,0,1
1998,2311,1,0,1
1999,1912,0,0,1
2000,2312,1,0,1
2001,2638,0,2,1
2002,1402,0,1,1
2003,2407,2,0,0
2004,1692,1,0,0
2005,1670,0,1,0
2006,1705,0,0,1
2007,2558,0,1,1
2008,2236,0,0,0
2009,1800,0,1,1
2010,2960,1,0,1
2011,1475,0,0,1
2012,1148,0,1,0
2013,2279,0,0,1
2014,543,1,0,0
2015,519,1,0,0
2016,1780,1,0,1
2017,1006,2,0,1
2018,2632,0,0,1
2019,579,0,0,1
2020,2170,0,0,1
2021,2645,1,0,1
2022,1067,0,0,0
2023,619,1,0,0
2024,2729,0,1,1
2025,2973,0,0,1
2026,539,1,0,0
2027,2759,0,1,1
2028,1112,0,0,0
2029,1727,0,0,1
2030,1043,0,0,0
2031,2983,0,0,1
2032,1631,1,0,0
2033,2411,2,2,1
2034,746,0,0,0
2035,2689,0,0,1
2036,697,0,0,1
2037,2908,0,0,1
2038,2539,0,0,1
2039,1889,0,0,1
2040,1085,1,0,0
2041,2566,0,0,0
2042,1976,2,2,1
2043,764,1,1,0
2044,1559,0,0,1
2045,1789,0,1,0
2046,567,0,0,0
2047,2643,0,1,1
2048,1010,0,0,1
2049,2089,1,0,1
2050,1323,0,1,1
2051,1376,0,0,1
2052,1495,0,0,0
2053,2117,0,0,1
2054,2774,0,0,1
2055,1834,2,0,1
2056,1804,0,0,1
2057,1041,1,0,0
2058,956,0,0,0
2059,1699,1,0,1
2060,1402,1,0,1
2061,1925,1,1,1
2062,2826,0,0,1
2063,2405,0,0,1
2064,2889,1,0,1
2065,1159,0,0,0
2066,1322,0,1,0
2067,1291,0,1,1
2068,596,0,0,0
2069,2296,0,0,0
2070,2555,0,0,1
2071,1818,0,0,0
2072,1312,1,0,0
2073,881,0,0,1
2074,1994,1,0,1
2075,1447,0,0,1
2076,2231,1,0,1
2077,2825,0,0,1
2078,1305,0,0,1
2079,2853,1,0,1
2080,2720,0,0,1
2081,1157,0,1,1
2082,2955,1,0,1
2083,2267,0,1,1
2084,1112,0,0,0
2085,1549,1,1,1
2086,2195,0,0,1
2087,524,0,0,0
2088,2405,0,0,1
2089,1924,0,0,0
2090,2821,1,0,1
2091,1069,0,1,0
2092,1698,0,0,0
2093,2695,0,0,1
2094,562,0,1,0
2095,805,1,0,1
2096,2332,1,0,1
2097,1240,0,0,0
2098,2473,2,0,1
2099,494,0,0,0
2100,866,0,0,0
2101,1005,0,0,0
2102,1647,0,0,1
2103,784,1,0,0
2104,1946,0,0,1
2105,1225,0,0,0
2106,1895,0,0,1
2107,2825,1,1,1
2108,884,0,0,0
2109,2654,0,0,1
2110,2010,1,0,1
2111,1214,0,0,0
2112,2464,0,0,1
2113,1880,0,1,1
2114,1018,0,0,0
2115,784,0,0,0
2116,835,0,1,1
2117,2344,1,0,1
2118,622,0,0,0
2119,2308,0,0,1
2120,414,0,0,0
2121,544,0,1,0
2122,2996,0,0,1
2123,890,0,0,0
2124,1783,0,0,1
2125,1335,0,0,0
2126,1658,0,0,0
2127,2480,1,0,0
2128,2604,0,0,1
2129,559,1,0,0
2130,1392,0,0,1
2131,996,0,0,0
2132,872,0,0,0
2133,1259,0,1,1
2134,2879,0,0,1
2135,630,0,1,0
2136,1324,1,0,1
2137,1033,0,0,0
2138,2926,1,1,1
2139,2140,0,0,1
2140,1289,0,1,0
2141,2413,1,0,0
2142,2859,0,0,1
2143,2727,0,0,1
2144,774,1,0,0
2145,1087,0,0,1
2146,2368,0,1,1
2147,521,0,1,0
2148,1449,0,0,1
2149,885,0,0,1
2150,1610,0,0,0
2151,999,0,0,0
2152,2563,0,0,1
2153,1971,2,0,1
2154,2179,0,0,0
2155,1140,0,0,0
2156,427,0,1,0
2157,1820,1,0,0
2158,697,0,0,0
2159,2173,0,2,1
2160,2391,2,2,1
2161,1125,1,0,0
2162,417,1,0,0
2163,503,0,0,1
2164,2691,1,0,1
2165,1796,0,1,0
2166,2933,0,0,1
2167,2709,0,1,1
2168,1470,1,0,1
2169,2157,1,0,1
2170,471,0,0,0
2171,2692,1,0,1
2172,741,0,0,1
2173,2064,2,2,1
2174,1111,0,0,0
2175,1179,1,0,1
2176,1167,0,1,1
2177,2387,0,2,1
2178,2521,0,0,1
2179,1415,1,0,1
2180,831,2,0,1
2181,1425,0,0,0
2182,2453,0,0,0
2183,2605,0,0,1
2184,1771,0,0,1
2185,1868,0,0,1
2186,1051,0,0,0
2187,1986,0,0,1
2188,1389,1,0,1
2189,903,1,0,0
2190,447,0,0,0
2191,2499,0,1,1
2192,670,0,0,0
2193,1623,0,0,0
2194,1871,0,0,1
2195,2350,1,0,1
2196,2729,2,2,1
2197,2523,0,0,1
2198,988,0,0,0
2199,455,1,0,0
2200,1152,1,0,1
2201,2807,0,0,1
2202,2520,0,0,1
2203,2555,0,1,1
2204,1897,0,0,1
2205,2878,0,1,1
2206,1967,1,0,1
2207,930,1,0,0
2208,1738,0,0,1
2209,2045,1,0,1
2210,1072,1,0,1
2211,1962,0,0,1
2212,2757,2,0,1
2213,1988,0,0,1
2214,700,0,0,1
2215,2938,1,0,1
2216,1932,0,0,0
2217,1673,1,1,1
2218,1359,2,0,0
2219,2604,1,0,1
2220,1141,0,0,1
2221,1978,0,0,1
2222,1951,1,0,0
2223,2246,1,0,1
2224,2959,0,2,1
2225,736,0,1,0
2226,2526,0,0,1
2227,401,0,0,0
2228,2290,1,1,1
2229,1909,0,0,1
2230,1598,0,2,0
2231,1696,0,0,0
2232,2295,1,0,0
2233,2337,1,0,1
2234,2751,0,0,1
2235,1281,0,0,0
2236,445,0,0,1
2237,1253,0,0,0
2238,635,0,0,0
2239,1843,0,0,0
2240,2793,0,0,1
2241,782,0,0,0
2242,2305,1,1,1
2243,1648,1,0,0
2244,573,0,0,0
2245,2586,1,0,1
2246,2148,0,1,0
2247,543,0,0,0
2248,811,0,0,0
2249,474,0,0,1
2250,510,0,0,0
2251,2258,0,0,1
2252,2459,0,0,1
2253,2660,0,0,1
2254,819,0,0,0
2255,1372,1,0,0
2256,2659,0,2,1
2257,1125,0,0,1
2258,1292,0,0,1
2259,1983,0,0,0
2260,2075,0,0,0
2261,2564,0,0,1
2262,900,0,0,0
2263,1397,0,0,0
2264,2777,0,0,1
2265,2106,1,0,0
2266,425,0,0,0
2267,1149,1,0,1
2268,1910,0,1,1
2269,1062,0,1,0
2270,1258,0,0,0
2271,2563,0,0,1
2272,1163,0,0,0
2273,1309,0,0,0
2274,1076,0,0,0
2275,2588,0,0,1
2276,828,0,1,0
2277,778,0,0,0
2278,459,1,1,1
2279,2062,0,1,0
2280,2659,0,0,1
2281,1811,0,1,1
2282,1444,0,0,1
2283,2397,0,0,0
2284,550,2,2,1
2285,1645,1,0,0
2286,1864,0,0,1
2287,2821,0,0,1
2288,1047,1,0,0
2289,527,0,0,0
2290,599,0,0,0
2291,2744,0,2,1
2292,1818,2,0,1
2293,2504,1,1,1
2294,517,0,0,0
2295,1052,2,0,1
2296,1117,0,0,1
2297,818,0,0,0
2298,767,0,0,0
2299,1136,1,0,0
2300,1013,0,0,1
2301,2177,0,0,1
2302,2469,1,0,0
2303,2586,0,0,1
2304,2692,0,0,1
2305,1620,1,1,0
2306,2173,1,1,1
2307,1097,1,0,0
2308,947,0,0,0
2309,1405,0,0,1
2310,948,0,0,1
2311,2394,0,0,1
2312,1755,0,0,1
2313,1886,0,0,1
2314,977,1,0,0
2315,2450,1,1,1
2316,2205,0,0,0
2317,2890,0,0,1
2318,713,0,1,0
2319,1657,0,0,0
2320,1399,0,0,0
2321,1472,1,0,1
2322,2341,0,0,0
2323,1273,0,0,1
2324,2821,0,0,1
2325,1808,0,0,0
2326,1120,1,0,1
2327,1877,0,0,1
2328,1296,0,1,0
2329,2993,1,0,1
2330,2860,1,0,1
2331,1532,0,1,0
2332,1130,0,0,0
2333,2857,0,1,1
2334,2277,0,0,1
2335,2758,0,0,1
2336,462,0,0,0
2337,2601,0,0,0
2338,2333,0,0,1
2339,1092,0,2,0
2340,1990,0,0,0
2341,2978,0,0,1
2342,2064,1,0,1
2343,2642,0,0,1
2344,2806,0,0,1
2345,2212,0,1,0
2346,772,0,0,0
2347,699,0,0,0
2348,2031,1,0,1
2349,1971,0,0,0
2350,1154,1,1,0
2351,2730,0,0,0
2352,1356,0,0,1
2353,1187,0,0,1
2354,852,1,0,1
2355,2832,0,0,1
2356,1605,0,0,1
2357,530,1,0,0
2358,1685,0,0,1
2359,1562,1,0,1
2360,2498,1,1,1
2361,572,0,0,0
2362,1471,1,0,0
2363,445,0,0,0
2364,2272,0,0,0
2365,783,0,0,0
2366,962,0,0,0
2367,2651,0,0,1
2368,2110,0,0,1
2369,789,0,0,0
2370,1591,0,0,0
2371,1616,0,1,1
2372,1968,0,0,0
2373,568,1,1,0
2374,1941,0,0,1
2375,2745,0,0,1
2376,1897,0,0,1
2377,1266,0,0,0
2378,1587,0,0,1
2379,1697,1,0,1
2380,2354,1,0,1
2381,1306,1,0,1
2382,2735,0,0,1
2383,1053,1,0,0
2384,1656,0,0,1
2385,2214,0,0,1
2386,1978,0,1,1
2387,831,0,0,0
2388,2362,0,0,1
2389,2056,0,0,0
2390,809,0,0,1
2391,1439,0,0,1
2392,960,0,0,0
2393,1449,0,0,1
2394,2058,1,0,1
2395,1972,0,1,1
2396,1750,1,0,0
2397,448,1,0,0
2398,2171,0,1,1
2399,2588,0,0,1
2400,1215,0,0,1
2401,929,0,0,0
2402,1608,0,0,0
2403,1901,0,0,1
2404,892,0,0,0
2405,942,0,0,0
2406,429,0,0,0
2407,554,0,0,0
2408,656,0,0,0
2409,1220,0,1,0
2410,2837,1,1,1
2411,2081,1,0,1
2412,2986,0,0,1
2413,1046,0,0,0
2414,2889,0,0,1
2415,2220,0,0,1
2416,1489,1,1,1
2417,983,0,0,1
2418,2548,0,0,0
2419,1983,0,1,1
2420,2162,0,0,1
2421,2187,0,1,1
2422,556,0,0,0
2423,851,0,0,1
2424,2468,0,0,0
2425,1232,0,0,1
2426,1404,1,0,1
2427,807,0,0,1
2428,1765,0,0,1
2429,1809,0,0,0
2430,2035,0,0,0
2431,960,0,0,0
2432,2251,1,0,1
2433,2253,0,1,1
2434,2589,0,0,1
2435,936,0,0,0
2436,1724,0,0,0
2437,2318,0,0,1
2438,1364,0,0,0
2439,1726,0,0,1
2440,933,0,0,1
2441,2885,0,0,1
2442,1764,0,0,1
2443,2842,0,1,1
2444,2599,0,0,1
2445,655,0,0,0
2446,616,0,0,0
2447,1099,0,2,1
2448,2271,0,0,1
2449,2145,0,0,0
2450,2390,0,0,0
2451,1236,1,0,1
2452,563,0,0,0
2453,506,1,0,0
2454,2524,0,0,1
2455,502,0,0,0
2456,1480,1,1,1
2457,2201,0,0,1
2458,1854,0,0,1
2459,1728,0,0,1
2460,2579,0,1,1
2461,662,0,0,0
2462,580,1,0,1
